2015-08-08T20:19:34.940000Z,56.053723,160.606120,30.87,1.41
2015-08-08T20:26:46.160000Z,56.054232,160.607389,31.22,1.16
2015-08-08T21:22:29.240000Z,56.065788,160.639079,32.34,1.14
2015-08-08T21:54:39.520000Z,56.053349,160.611377,30.51,1.76
2015-08-08T22:23:44.000000Z,56.053174,160.597038,30.49,1.21
2015-08-08T22:41:13.540000Z,56.050370,160.601530,30.4,1.23
2015-08-08T23:22:58.320000Z,56.052124,160.618327,-0.13,1.22
2015-08-08T23:46:22.820000Z,56.052625,160.605843,30.05,0.83
2015-08-08T23:50:54.320000Z,56.009473,160.544906,11.36,1.11
2015-08-09T00:20:29.470000Z,56.057735,160.609440,34.47,0.89
2015-08-09T00:36:14.200000Z,55.705334,160.448470,11.91,1.13
2015-08-09T00:43:26.000000Z,55.719609,160.471110,11.19,0.86
2015-08-09T01:19:47.600000Z,56.051420,160.620378,-1.36,1.89
2015-08-09T01:21:41.310000Z,56.050724,160.603223,30.69,1.66
2015-08-09T01:30:01.630000Z,56.031327,160.584131,25.46,0.75
2015-08-09T01:43:02.600000Z,56.058036,160.611882,32.11,1.28
2015-08-09T01:55:28.420000Z,56.060787,160.629395,34.35,0.93
2015-08-09T02:33:13.480000Z,56.053898,160.606738,31.77,1.21
2015-08-09T02:59:22.970000Z,55.689950,160.405355,14.62,1.33
2015-08-09T03:13:49.730000Z,56.039258,160.601383,27.5,1.39
2015-08-09T03:21:27.260000Z,56.150659,160.566455,19.31,1.06
2015-08-09T03:37:06.280000Z,56.069039,160.625879,36.04,0.90
2015-08-09T03:50:00.120000Z,56.062158,160.617122,34.27,1.02
2015-08-09T04:19:45.480000Z,55.660299,160.420052,12.94,0.56
2015-08-09T04:49:00.710000Z,56.050948,160.607357,31.12,1.40
2015-08-09T05:57:08.070000Z,56.059908,160.612826,31.46,1.06
2015-08-09T07:29:06.450000Z,56.058875,160.605452,35.15,1.53
2015-08-09T07:40:40.110000Z,56.054838,160.613949,34.34,1.26
2015-08-09T08:09:49.310000Z,55.722274,160.456348,9.94,0.72
2015-08-09T08:28:44.680000Z,56.047974,160.606673,29.93,1.40
2015-08-09T09:01:09.320000Z,56.056930,160.615576,31.33,1.03
2015-08-09T09:06:00.580000Z,56.043815,160.619840,37.17,1.12
2015-08-09T09:52:37.920000Z,56.050773,160.606689,30.9,1.50
2015-08-09T10:06:14.250000Z,55.697335,160.452262,12.06,0.75
2015-08-09T10:31:55.520000Z,56.049455,160.607682,28.08,0.82
2015-08-09T11:19:25.830000Z,56.041992,160.589990,27.16,1.27
2015-08-09T11:39:24.520000Z,56.070524,160.614941,38.82,0.86
2015-08-09T12:03:55.240000Z,56.044291,160.602165,29.7,1.14
2015-08-09T13:22:17.350000Z,56.052584,160.606283,30.53,1.62
2015-08-09T13:42:04.080000Z,56.056002,160.620231,32.23,1.15
2015-08-09T14:19:30.020000Z,56.047953,160.595540,28.79,1.27
2015-08-09T14:29:16.770000Z,56.062533,160.625879,35.06,1.25
2015-08-09T14:33:21.320000Z,56.048283,160.619043,-0.45,1.05
2015-08-09T14:38:10.990000Z,56.032088,160.508480,27.28,1.16
2015-08-09T15:08:01.260000Z,56.061292,160.624561,33.91,1.23
2015-08-09T15:48:19.320000Z,56.054476,160.604167,31.76,1.59
2015-08-09T16:22:16.310000Z,56.049361,160.602767,29.8,1.25
2015-08-09T16:34:59.710000Z,56.166211,160.405990,8.39,0.63
2015-08-09T16:52:20.150000Z,56.052775,160.611865,31.25,1.16
2015-08-09T17:08:09.280000Z,55.838920,160.373600,5.54,1.68
2015-08-09T17:29:07.440000Z,56.048869,160.607048,30.6,1.15
2015-08-09T17:46:46.700000Z,55.888359,160.408447,7.23,0.52
2015-08-09T18:05:22.800000Z,56.061051,160.624056,33.03,1.64
2015-08-09T18:36:12.480000Z,56.048368,160.613704,31.28,0.99
2015-08-09T18:39:56.700000Z,56.131051,160.449219,5.09,0.38
2015-08-09T18:57:49.620000Z,56.048869,160.594271,28.03,1.04
2015-08-09T19:38:32.060000Z,56.051322,160.607308,30.03,1.48
2015-08-09T20:28:38.440000Z,55.675521,160.414518,12.33,0.61
2015-08-09T20:32:06.040000Z,56.056482,160.613298,34.04,1.44
2015-08-09T20:41:38.680000Z,56.112138,160.439307,8.01,0.24
2015-08-09T20:50:24.580000Z,56.158370,160.882015,22.99,1.47
2015-08-09T21:40:27.520000Z,56.060266,160.614616,33.41,1.35
2015-08-09T23:21:38.300000Z,55.792660,160.450293,0.02,0.61
2015-08-09T23:24:57.360000Z,56.051493,160.601042,30.75,1.48
2015-08-10T00:34:26.300000Z,56.047587,160.607275,31.61,1.10
2015-08-10T01:44:24.290000Z,55.864400,160.419352,8.57,0.73
2015-08-10T02:17:29.320000Z,56.047982,160.589714,30.19,1.56
2015-08-10T02:34:04.480000Z,56.192204,160.404346,9.32,0.46
2015-08-10T02:43:03.850000Z,56.061511,160.601676,30.7,1.43
2015-08-10T03:40:57.090000Z,56.136890,160.879329,25.17,1.64
2015-08-10T04:06:25.020000Z,56.055168,160.619580,35.27,1.41
2015-08-10T04:22:43.810000Z,55.523258,160.291683,32.89,2.16
2015-08-10T04:34:02.950000Z,56.136308,160.880615,24.12,1.52
2015-08-10T05:04:36.560000Z,56.038672,160.531038,32.44,1.04
2015-08-10T06:14:15.530000Z,56.049520,160.597607,32.07,1.29
2015-08-10T07:27:19.880000Z,56.060510,160.556104,14.01,0.83
2015-08-10T07:53:22.930000Z,55.674585,160.139925,24.17,1.66
2015-08-10T07:55:20.320000Z,55.577222,160.626807,42.14,1.47
2015-08-10T09:01:14.260000Z,56.058419,160.586100,35.69,1.55
2015-08-10T09:12:07.410000Z,56.044495,160.599072,28.21,1.48
2015-08-10T09:30:41.550000Z,56.048853,160.601969,28.96,1.49
2015-08-10T10:39:00.520000Z,56.045264,160.607780,29.21,1.13
2015-08-10T10:59:06.500000Z,56.049178,160.603451,29.72,1.41
2015-08-10T11:07:32.680000Z,56.213383,160.803206,-1.23,1.32
2015-08-10T11:08:45.650000Z,56.229614,160.839762,23.9,1.44
2015-08-10T11:11:27.040000Z,56.173356,160.899447,22.87,2.05
2015-08-10T12:03:24.960000Z,56.053349,160.616357,30.55,1.58
2015-08-10T12:32:52.960000Z,55.507088,160.297965,44.33,1.24
2015-08-10T12:56:07.080000Z,56.129834,160.454427,0.54,0.66
2015-08-10T13:43:12.570000Z,56.046281,160.600016,29.93,1.35
2015-08-10T15:26:13.830000Z,56.051607,160.595980,29.47,1.43
2015-08-10T16:03:59.230000Z,56.048303,160.588265,28.89,1.22
2015-08-10T16:40:50.090000Z,55.739848,160.451660,12.93,0.67
2015-08-10T16:45:24.260000Z,56.051404,160.604297,31.0,1.39
2015-08-10T17:42:46.840000Z,55.852421,160.350439,2.93,0.17
2015-08-10T18:21:45.560000Z,56.055688,160.601123,32.07,1.63
2015-08-10T18:21:48.640000Z,56.050366,160.596468,35.68,1.80
2015-08-10T18:39:57.080000Z,55.841036,160.390820,17.27,0.46
2015-08-10T18:58:40.680000Z,56.061833,160.643164,9.56,1.26
2015-08-10T19:56:01.720000Z,56.020890,160.600049,23.55,0.87
2015-08-10T21:31:25.580000Z,56.045846,160.598828,29.49,1.30
2015-08-10T21:49:38.040000Z,55.907987,160.674658,1.03,1.11
2015-08-10T23:38:11.560000Z,56.053333,160.604183,30.71,1.48
2015-08-10T23:48:07.440000Z,55.905123,160.667025,1.51,1.03
2015-08-11T02:30:03.900000Z,55.829150,160.371110,0.6,0.52
2015-08-11T03:55:19.890000Z,56.042680,160.591455,27.09,0.94
2015-08-11T03:59:14.350000Z,55.699451,160.416471,8.81,0.92
2015-08-11T06:41:44.320000Z,56.050464,160.607829,29.75,1.97
2015-08-11T07:34:50.140000Z,56.156771,160.844661,21.79,1.56
2015-08-11T09:42:04.820000Z,55.816471,160.361995,-1.1,0.94
2015-08-11T09:52:08.320000Z,56.049459,160.596322,29.54,1.55
2015-08-11T11:19:35.520000Z,56.059379,160.610286,32.63,1.91
2015-08-11T11:48:35.280000Z,56.119100,160.466618,6.15,1.12
2015-08-11T12:41:12.340000Z,55.529146,160.326237,16.39,0.64
2015-08-11T13:36:49.040000Z,56.047839,160.606266,30.01,1.45
2015-08-11T15:29:44.310000Z,56.032320,160.421061,29.7,1.37
2015-08-11T16:05:14.850000Z,56.091866,160.571419,38.02,1.55
2015-08-11T17:39:46.860000Z,55.548397,160.280420,16.06,0.73
2015-08-11T17:59:34.760000Z,55.661096,160.422396,8.62,0.45
2015-08-11T18:00:16.040000Z,56.051086,160.600537,30.59,1.42
2015-08-11T18:00:24.200000Z,56.053878,160.610221,32.2,1.88
2015-08-11T18:25:08.600000Z,56.154688,160.860856,23.57,1.20
2015-08-11T19:00:39.960000Z,56.030383,160.461426,36.87,1.33
2015-08-11T20:10:56.360000Z,56.056881,160.607959,33.28,1.34
2015-08-11T20:46:04.760000Z,55.713127,160.451139,12.39,0.42
2015-08-11T22:08:35.240000Z,56.049048,160.610270,29.8,1.74
2015-08-11T22:54:22.600000Z,56.121309,160.457454,0.13,0.83
2015-08-11T23:18:45.920000Z,56.127572,160.438509,7.16,0.78
2015-08-11T23:24:14.340000Z,55.982092,160.513997,28.04,1.39
2015-08-12T00:28:38.850000Z,55.790055,160.348014,0.66,0.10
2015-08-12T01:30:41.340000Z,56.051103,160.605550,28.09,1.59
2015-08-12T02:50:44.030000Z,56.062288,160.605973,34.72,1.31
2015-08-12T04:44:38.590000Z,55.832597,160.367432,0.38,0.42
2015-08-12T05:27:11.310000Z,55.721318,160.460286,13.09,1.08
2015-08-12T06:18:55.590000Z,56.056982,160.609342,31.87,1.80
2015-08-12T07:23:03.250000Z,56.117863,160.443197,-0.69,0.69
2015-08-12T09:18:11.680000Z,55.702161,160.437728,11.86,0.88
2015-08-12T10:11:46.600000Z,56.010213,160.559717,23.19,1.55
2015-08-12T11:51:34.890000Z,56.118998,160.450928,0.03,0.77
2015-08-12T11:59:18.540000Z,56.060331,160.615316,34.12,1.88
2015-08-12T12:56:52.260000Z,56.054704,160.605892,29.93,1.24
2015-08-12T14:05:57.400000Z,56.053072,160.601237,31.11,1.47
2015-08-12T15:43:28.140000Z,56.049247,160.609326,30.16,1.76
2015-08-12T16:23:21.970000Z,56.116121,160.462044,0.39,0.93
2015-08-12T16:48:39.870000Z,56.058195,160.605452,31.73,1.43
2015-08-12T17:52:50.220000Z,56.209591,160.880745,27.4,1.90
2015-08-12T17:59:26.560000Z,56.024947,160.597949,0.16,1.32
2015-08-12T18:59:55.560000Z,55.576855,160.476921,30.07,1.62
2015-08-12T19:10:16.540000Z,56.035738,160.687061,-2.97,1.24
2015-08-12T20:05:09.100000Z,56.048653,160.603255,28.3,1.72
2015-08-12T20:38:17.740000Z,56.063261,160.623682,-1.12,0.95
2015-08-12T20:47:52.280000Z,56.050968,160.599951,30.04,1.55
2015-08-12T22:06:22.800000Z,56.062272,160.619596,33.4,1.21
2015-08-12T23:23:20.720000Z,56.057076,160.609326,31.97,1.46
2015-08-12T23:56:05.760000Z,56.091056,160.575716,15.79,1.12
2015-08-13T01:06:22.510000Z,56.050496,160.605322,30.12,1.75
2015-08-13T01:06:44.060000Z,56.054199,160.650033,30.92,1.43
2015-08-13T02:34:13.350000Z,56.060815,160.613086,35.05,1.39
2015-08-13T03:57:04.560000Z,56.057601,160.619157,-1.25,1.41
2015-08-13T04:42:26.150000Z,56.064392,160.648470,3.93,1.36
2015-08-13T06:16:26.720000Z,56.052901,160.609570,31.08,1.81
2015-08-13T07:14:09.740000Z,56.046623,160.600879,30.23,1.34
2015-08-13T07:34:06.450000Z,56.130762,160.446777,4.35,0.60
2015-08-13T08:18:21.290000Z,55.695732,160.495931,10.82,0.33
2015-08-13T08:21:58.150000Z,55.710555,160.455404,6.92,0.90
2015-08-13T08:27:59.150000Z,55.789258,160.309587,22.86,0.61
2015-08-13T09:01:43.260000Z,56.055969,160.606217,31.43,1.50
2015-08-13T11:17:38.280000Z,56.053210,160.600602,31.36,1.63
2015-08-13T11:35:35.250000Z,56.125297,160.451676,0.35,0.89
2015-08-13T11:59:41.110000Z,56.116215,160.727799,21.61,0.95
2015-08-13T12:47:00.630000Z,56.059904,160.616585,31.42,1.39
2015-08-13T14:09:24.050000Z,56.060213,160.617741,33.42,1.55
2015-08-13T14:14:38.820000Z,55.523226,160.282796,32.47,1.86
2015-08-13T15:09:35.720000Z,56.050940,160.599235,30.18,1.41
2015-08-13T15:33:26.890000Z,56.126180,160.526758,0.45,0.79
2015-08-13T16:11:22.860000Z,55.575789,160.360238,37.62,1.15
2015-08-13T17:24:46.360000Z,56.050903,160.618392,-1.8,1.67
2015-08-13T18:02:57.480000Z,56.056763,160.604134,31.2,1.53
2015-08-13T18:13:59.720000Z,55.709355,160.438460,14.6,1.55
2015-08-13T19:35:52.040000Z,56.117086,160.758317,25.88,1.64
2015-08-13T19:41:01.420000Z,56.043628,160.606999,27.33,1.36
2015-08-13T23:10:59.160000Z,56.050806,160.614958,31.1,1.84
2015-08-14T02:44:48.150000Z,55.704065,160.442074,9.73,1.42
2015-08-14T03:07:20.840000Z,56.077372,160.613460,38.33,1.76
2015-08-14T03:56:34.540000Z,55.900260,160.664616,0.88,1.54
2015-08-14T04:07:01.370000Z,56.048189,160.603890,29.9,1.34
2015-08-14T05:14:09.430000Z,56.075610,160.651563,29.43,1.39
2015-08-14T05:15:37.990000Z,55.530778,160.460840,10.88,0.61
2015-08-14T06:33:21.020000Z,56.048136,160.604134,30.15,1.79
2015-08-14T07:46:58.370000Z,56.045264,160.595329,27.1,1.53
2015-08-14T09:14:30.690000Z,56.048299,160.600830,29.67,1.60
2015-08-14T10:34:53.300000Z,56.048926,160.608626,30.53,1.59
2015-08-14T10:39:03.280000Z,56.170475,160.908138,23.42,1.58
2015-08-14T12:26:38.830000Z,56.059924,160.605062,32.47,1.75
2015-08-14T12:51:01.340000Z,56.171525,160.836995,18.51,1.46
2015-08-14T13:57:31.150000Z,55.707955,160.473047,9.71,0.97
2015-08-14T14:12:01.860000Z,56.055204,160.610400,31.5,1.58
2015-08-14T14:59:53.600000Z,55.543201,160.410140,45.35,1.48
2015-08-14T16:40:14.090000Z,55.619523,160.664779,4.95,1.20
2015-08-14T16:42:12.830000Z,55.619275,160.664909,4.96,0.87
2015-08-14T16:54:39.350000Z,56.013590,160.547559,25.79,1.28
2015-08-14T20:20:44.560000Z,56.055859,160.606331,32.4,1.77
2015-08-14T21:58:35.000000Z,56.051229,160.606543,31.12,1.63
2015-08-14T22:14:15.680000Z,55.678479,160.306738,32.67,1.05
2015-08-14T22:16:25.760000Z,55.572005,160.374447,34.72,1.67
2015-08-14T23:05:41.240000Z,56.073543,160.591829,38.95,1.17
2015-08-15T00:16:38.550000Z,55.825387,160.365251,0.81,0.83
2015-08-15T00:41:02.420000Z,56.052173,160.594792,31.31,1.47
2015-08-15T03:45:09.400000Z,56.046195,160.609456,29.8,1.90
2015-08-15T07:45:32.620000Z,56.052022,160.615625,31.25,1.93
2015-08-15T09:16:02.840000Z,56.049272,160.596533,29.73,1.48
2015-08-15T09:19:52.080000Z,56.156433,160.923861,23.43,1.38
2015-08-15T10:40:36.970000Z,56.053129,160.599398,30.28,1.72
2015-08-15T11:10:53.600000Z,56.053914,160.597607,30.25,1.27
2015-08-15T11:34:38.940000Z,56.068294,160.613607,-1.35,0.72
2015-08-15T12:12:29.230000Z,56.046440,160.603499,29.47,1.44
2015-08-15T12:42:59.410000Z,56.067806,160.599577,-1.77,1.12
2015-08-15T13:10:21.540000Z,56.044849,160.596924,27.58,1.68
2015-08-15T14:25:53.090000Z,56.052006,160.605924,30.92,1.75
2015-08-15T14:58:35.650000Z,55.709916,160.485742,0.39,0.80
2015-08-15T15:07:53.390000Z,56.051888,160.611540,-0.69,1.27
2015-08-15T15:38:21.830000Z,56.066317,160.619727,-1.32,0.64
2015-08-15T15:46:57.360000Z,56.039095,160.670361,10.22,1.01
2015-08-15T15:49:10.600000Z,56.041642,160.575488,26.21,1.28
2015-08-15T16:30:59.570000Z,56.066410,160.628548,-0.85,1.07
2015-08-15T16:44:38.050000Z,56.060913,160.620817,2.79,1.02
2015-08-15T16:49:47.530000Z,56.049430,160.603044,30.79,1.57
2015-08-15T17:56:38.120000Z,55.789962,160.325928,-0.39,0.42
2015-08-15T18:34:06.660000Z,56.060046,160.614844,33.26,1.95
2015-08-15T18:58:43.420000Z,56.054541,160.609652,31.04,1.70
2015-08-15T19:20:08.540000Z,56.118925,160.467334,0.02,0.51
2015-08-15T19:41:09.640000Z,56.052983,160.613265,31.12,1.55
2015-08-15T19:53:29.220000Z,56.059013,160.618994,-1.51,0.76
2015-08-15T20:08:45.300000Z,56.211617,160.804443,-2.1,0.99
2015-08-15T20:38:07.100000Z,56.055880,160.611849,32.83,1.54
2015-08-15T22:11:53.820000Z,56.137569,160.427913,1.84,1.14
2015-08-15T22:36:31.640000Z,56.048612,160.612663,30.83,1.91
2015-08-15T23:16:38.040000Z,56.066809,160.615576,-0.42,0.70
2015-08-15T23:32:58.960000Z,56.049512,160.605355,29.61,1.90
2015-08-16T00:02:21.840000Z,56.056934,160.606820,32.0,1.36
2015-08-16T01:04:08.940000Z,56.054167,160.608740,30.92,1.72
2015-08-16T02:06:36.050000Z,56.050948,160.604525,30.55,1.74
2015-08-16T02:13:57.570000Z,55.679980,160.683008,18.15,0.98
2015-08-16T03:20:53.470000Z,56.058134,160.610156,32.27,1.58
2015-08-16T03:49:50.760000Z,56.060860,160.619515,-1.31,1.16
2015-08-16T03:51:00.020000Z,55.827515,160.377588,0.65,0.52
2015-08-16T04:17:45.850000Z,56.057869,160.475651,27.72,1.36
2015-08-16T04:22:09.210000Z,55.695919,160.393506,10.98,0.69
2015-08-16T05:23:20.810000Z,56.066040,160.627018,-1.47,0.59
2015-08-16T05:26:33.110000Z,56.043575,160.596322,27.2,1.36
2015-08-16T06:24:58.090000Z,56.054928,160.612533,31.08,1.80
2015-08-16T06:28:03.270000Z,55.693441,160.414404,12.08,0.78
2015-08-16T06:31:22.650000Z,56.133333,160.454362,3.72,0.73
2015-08-16T07:29:18.130000Z,56.053894,160.618001,31.96,1.66
2015-08-16T07:45:03.720000Z,56.121216,160.450651,-0.98,0.85
2015-08-16T07:50:23.370000Z,56.064490,160.627458,-0.89,0.55
2015-08-16T08:16:47.430000Z,56.062687,160.621110,-1.35,0.57
2015-08-16T08:40:55.880000Z,56.045475,160.604248,29.71,1.66
2015-08-16T08:53:30.550000Z,55.706449,160.419352,16.05,1.00
2015-08-16T10:00:12.250000Z,56.050960,160.602816,29.72,1.58
2015-08-16T10:08:34.700000Z,55.826664,160.381543,-0.7,0.85
2015-08-16T10:59:44.810000Z,56.063094,160.620443,-1.36,0.73
2015-08-16T11:27:37.490000Z,56.051957,160.601660,30.23,1.79
2015-08-16T12:14:57.350000Z,56.056925,160.593978,29.35,1.31
2015-08-16T12:26:03.770000Z,56.052559,160.518424,26.45,0.95
2015-08-16T12:38:59.280000Z,55.855180,160.354541,14.31,0.05
2015-08-16T12:44:49.750000Z,55.820858,160.413770,12.17,0.57
2015-08-16T13:31:52.790000Z,56.050208,160.604411,30.49,1.68
2015-08-16T13:35:58.180000Z,55.705619,160.439746,9.45,0.93
2015-08-16T14:42:38.860000Z,56.057552,160.612451,32.2,1.71
2015-08-16T15:57:07.420000Z,56.050326,160.604818,30.64,1.47
2015-08-16T16:20:44.590000Z,56.067513,160.772021,20.58,0.57
2015-08-16T17:29:23.280000Z,56.048930,160.600391,30.16,1.90
2015-08-16T18:13:36.760000Z,56.143009,160.480257,7.07,0.67
2015-08-16T18:38:08.560000Z,56.055640,160.611019,31.64,1.74
2015-08-16T19:56:45.800000Z,56.043876,160.601839,28.4,1.38
2015-08-16T20:34:17.360000Z,56.123743,160.450830,0.28,0.68
2015-08-16T20:58:34.620000Z,56.070117,160.618392,4.85,1.31
2015-08-16T21:01:45.200000Z,56.144014,160.353646,-1.13,0.92
2015-08-16T21:34:15.360000Z,56.058431,160.617122,31.32,1.07
2015-08-16T22:25:00.400000Z,56.059094,160.622070,32.54,1.72
2015-08-16T23:36:43.080000Z,56.048962,160.603646,30.3,1.28
2015-08-17T00:46:02.740000Z,55.674833,160.559180,8.62,1.15
2015-08-17T00:59:20.940000Z,56.048568,160.599137,30.29,1.83
2015-08-17T02:18:42.650000Z,56.064506,160.594531,34.27,1.44
2015-08-17T04:10:22.980000Z,56.077816,160.611882,34.08,1.07
2015-08-17T04:31:51.130000Z,56.049141,160.610026,30.72,1.84
2015-08-17T05:42:28.120000Z,56.048560,160.602051,30.59,1.42
2015-08-17T07:00:38.810000Z,56.047384,160.606576,29.2,1.41
2015-08-17T07:05:50.580000Z,56.145288,160.875423,25.46,1.27
2015-08-17T07:53:45.640000Z,55.536137,160.074626,33.6,0.99
2015-08-17T08:23:21.940000Z,56.055941,160.604818,33.27,1.12
2015-08-17T08:38:21.410000Z,55.645060,160.411751,10.67,0.69
2015-08-17T09:14:06.470000Z,56.090686,160.587305,28.63,1.01
2015-08-17T09:32:47.020000Z,56.060763,160.614827,34.45,1.86
2015-08-17T10:44:07.560000Z,56.061605,160.617301,35.3,1.79
2015-08-17T11:10:30.850000Z,56.162610,160.570524,-2.69,0.50
2015-08-17T11:47:02.200000Z,56.050033,160.610482,31.08,1.42
2015-08-17T12:56:38.340000Z,56.053308,160.600846,29.76,1.03
2015-08-17T12:57:41.470000Z,56.129159,160.968652,-1.26,1.54
2015-08-17T13:23:51.020000Z,56.054708,160.614209,31.5,1.43
2015-08-17T14:24:26.350000Z,55.534033,160.281266,15.51,1.19
2015-08-17T14:51:43.470000Z,56.051335,160.610026,31.42,1.92
2015-08-17T16:13:41.310000Z,56.062760,160.632161,-1.62,0.13
2015-08-17T16:35:26.140000Z,56.057503,160.614160,33.23,1.70
2015-08-17T17:05:52.760000Z,55.821338,160.527539,14.09,0.51
2015-08-17T17:54:41.360000Z,56.042883,160.590413,27.9,1.38
2015-08-17T17:57:02.240000Z,56.145947,160.351693,-0.27,0.38
2015-08-17T18:56:55.480000Z,55.791500,160.331396,1.21,0.16
2015-08-17T19:09:40.060000Z,56.048678,160.605452,30.16,1.18
2015-08-17T20:31:24.600000Z,56.045292,160.607796,29.13,1.73
2015-08-17T20:31:28.800000Z,56.142171,160.472640,13.7,1.61
2015-08-17T20:51:52.140000Z,56.226514,160.842969,24.23,1.22
2015-08-17T21:26:32.200000Z,56.052865,160.604818,30.54,0.89
2015-08-17T22:07:59.480000Z,56.135335,160.446126,8.86,0.56
2015-08-17T22:15:43.080000Z,56.063403,160.605452,33.5,1.71
2015-08-17T22:19:47.560000Z,55.689172,160.406250,14.2,0.83
2015-08-17T23:24:44.840000Z,55.977344,160.053841,22.18,1.18
2015-08-17T23:49:30.240000Z,55.719010,160.452995,15.4,0.59
2015-08-17T23:50:40.680000Z,55.611515,160.475081,22.09,0.81
2015-08-18T00:11:26.030000Z,56.059253,160.604980,32.66,1.30
2015-08-18T02:10:03.320000Z,56.054374,160.588070,27.5,1.75
2015-08-18T02:46:09.160000Z,56.123092,160.716878,24.45,1.80
